Timestamp,Traded Instrument,Traded Side,Traded Price,Traded Volume
12:08:55,SP-FUTURE,BID,2915.0,87
12:08:55,SP-FUTURE,BID,2915.0,103
12:08:56,SP-FUTURE,ASK,2915.25,490
12:08:56,ESX-FUTURE,BID,3395.0,224
12:08:57,SP-FUTURE,ASK,2915.25,831
12:08:57,SP-FUTURE,BID,2915.0,86
12:08:58,ESX-FUTURE,BID,3395.5,428
12:08:58,SP-FUTURE,BID,2914.75,7
12:08:58,ESX-FUTURE,BID,3395.5,916
12:08:59,ESX-FUTURE,ASK,3395.75,1541
12:08:59,SP-FUTURE,ASK,2915.5,783
12:09:00,ESX-FUTURE,ASK,3395.75,56
12:09:00,ESX-FUTURE,BID,3395.5,694
12:09:00,SP-FUTURE,ASK,2915.25,959
12:09:02,ESX-FUTURE,BID,3397.0,499
12:09:02,SP-FUTURE,BID,2914.75,124
12:09:02,SP-FUTURE,ASK,2915.0,24
12:09:03,ESX-FUTURE,BID,3397.0,293
12:09:03,SP-FUTURE,ASK,2915.0,147
12:09:03,SP-FUTURE,BID,2914.75,731
12:09:04,SP-FUTURE,BID,2914.75,879
12:09:04,ESX-FUTURE,BID,3396.25,470
12:09:05,ESX-FUTURE,ASK,3396.5,60
12:09:05,SP-FUTURE,ASK,2915.0,246
12:09:06,ESX-FUTURE,ASK,3396.5,907
12:09:06,SP-FUTURE,ASK,2915.25,118
12:09:07,ESX-FUTURE,BID,3396.25,1285
12:09:08,SP-FUTURE,ASK,2914.5,876
12:09:08,ESX-FUTURE,ASK,3397.5,261
12:09:08,SP-FUTURE,BID,2914.25,413
12:09:08,ESX-FUTURE,ASK,3397.0,100
12:09:09,SP-FUTURE,ASK,2914.5,755
12:09:10,ESX-FUTURE,ASK,3398.25,334
12:09:10,ESX-FUTURE,ASK,3398.25,1015
12:09:11,SP-FUTURE,ASK,2914.75,316
12:09:11,ESX-FUTURE,ASK,3398.25,847
12:09:11,SP-FUTURE,BID,2914.75,61
12:09:12,ESX-FUTURE,BID,3398.0,64
12:09:13,SP-FUTURE,BID,2914.75,59
12:09:13,ESX-FUTURE,BID,3398.0,158
12:09:14,SP-FUTURE,BID,2914.5,284
12:09:14,SP-FUTURE,ASK,2914.75,2
12:09:14,SP-FUTURE,BID,2914.5,1562
12:09:14,ESX-FUTURE,ASK,3395.5,584
12:09:16,SP-FUTURE,ASK,2915.0,58
12:09:16,ESX-FUTURE,BID,3395.25,2053
12:09:17,SP-FUTURE,BID,2912.75,43
12:09:17,ESX-FUTURE,BID,3395.25,199
12:09:18,SP-FUTURE,BID,2912.75,61
12:09:18,ESX-FUTURE,BID,3395.25,898
12:09:19,SP-FUTURE,BID,2912.25,131
12:09:19,ESX-FUTURE,ASK,3395.5,2219
12:09:19,SP-FUTURE,BID,2914.25,189
12:09:20,ESX-FUTURE,BID,3395.0,2768
12:09:20,SP-FUTURE,BID,2914.0,24
12:09:21,ESX-FUTURE,BID,3395.0,1012
12:09:22,ESX-FUTURE,ASK,3395.25,150
12:09:22,SP-FUTURE,ASK,2914.25,608
12:09:23,SP-FUTURE,BID,2914.0,88
12:09:23,ESX-FUTURE,BID,3395.25,53
12:09:23,ESX-FUTURE,BID,3395.25,35
12:09:23,SP-FUTURE,ASK,2914.25,1329
12:09:23,ESX-FUTURE,ASK,3395.5,647
12:09:24,SP-FUTURE,ASK,2914.25,138
12:09:24,SP-FUTURE,BID,2914.0,504
12:09:24,ESX-FUTURE,ASK,3395.5,104
12:09:25,SP-FUTURE,BID,2914.0,1137
12:09:26,ESX-FUTURE,ASK,3395.0,474
12:09:26,SP-FUTURE,BID,2914.25,448
12:09:26,ESX-FUTURE,ASK,3394.5,954
12:09:27,ESX-FUTURE,ASK,3394.5,428
12:09:28,SP-FUTURE,ASK,2915.0,52
12:09:28,SP-FUTURE,BID,2914.75,35
12:09:28,ESX-FUTURE,BID,3394.25,482
12:09:29,SP-FUTURE,ASK,2914.75,377
12:09:29,ESX-FUTURE,BID,3394.5,458
12:09:30,SP-FUTURE,ASK,2914.75,593
12:09:30,SP-FUTURE,ASK,2914.75,643
12:09:30,SP-FUTURE,BID,2914.5,196
12:09:31,ESX-FUTURE,ASK,3395.75,433
12:09:31,SP-FUTURE,ASK,2914.75,10
12:09:31,SP-FUTURE,ASK,2914.75,9
12:09:32,SP-FUTURE,ASK,2914.75,4
12:09:32,ESX-FUTURE,BID,3395.5,159
12:09:33,ESX-FUTURE,BID,3395.5,1338
12:09:34,SP-FUTURE,BID,2914.0,205
12:09:34,SP-FUTURE,BID,2914.0,48
12:09:34,ESX-FUTURE,BID,3395.5,10
12:09:35,SP-FUTURE,ASK,2914.25,179
12:09:36,ESX-FUTURE,BID,3395.5,75
12:09:36,SP-FUTURE,BID,2914.0,209
12:09:36,ESX-FUTURE,ASK,3395.5,1490
12:09:36,SP-FUTURE,ASK,2915.5,67
12:09:38,SP-FUTURE,BID,2915.25,146
12:09:38,ESX-FUTURE,BID,3395.25,683
12:09:38,SP-FUTURE,ASK,2915.25,9
12:09:38,ESX-FUTURE,ASK,3395.5,643
12:09:39,SP-FUTURE,ASK,2915.25,62
12:09:40,ESX-FUTURE,BID,3395.25,522
12:09:40,ESX-FUTURE,ASK,3395.5,951
12:09:41,SP-FUTURE,ASK,2915.5,17
12:09:42,ESX-FUTURE,ASK,3395.5,730
12:09:43,SP-FUTURE,ASK,2915.75,14
12:09:43,ESX-FUTURE,BID,3395.25,315
12:09:44,SP-FUTURE,BID,2915.5,161
12:09:45,ESX-FUTURE,ASK,3395.5,106
12:09:45,SP-FUTURE,BID,2915.5,1109
12:09:46,ESX-FUTURE,ASK,3393.5,225
12:09:46,ESX-FUTURE,ASK,3393.5,150
12:09:47,ESX-FUTURE,ASK,3393.5,282
12:09:47,SP-FUTURE,BID,2915.75,472
12:09:48,SP-FUTURE,ASK,2916.0,333
12:09:48,ESX-FUTURE,BID,3393.25,1436
12:09:49,SP-FUTURE,ASK,2915.25,188
12:09:49,SP-FUTURE,BID,2915.0,95
12:09:49,ESX-FUTURE,BID,3393.25,671
12:09:50,SP-FUTURE,ASK,2915.25,347
12:09:51,ESX-FUTURE,BID,3393.5,1389
12:09:51,SP-FUTURE,ASK,2914.5,229
12:09:51,ESX-FUTURE,ASK,3394.0,369
12:09:52,ESX-FUTURE,BID,3393.75,312
12:09:52,SP-FUTURE,BID,2914.25,520
12:09:53,SP-FUTURE,ASK,2914.5,55
12:09:54,ESX-FUTURE,ASK,3393.25,375
12:09:55,SP-FUTURE,BID,2914.25,1407
12:09:55,SP-FUTURE,ASK,2914.5,24
12:09:55,ESX-FUTURE,ASK,3391.75,674
12:09:56,SP-FUTURE,BID,2914.75,88
12:09:57,SP-FUTURE,ASK,2915.0,321
12:09:57,ESX-FUTURE,ASK,3391.75,235
12:09:58,ESX-FUTURE,BID,3391.5,2419
12:09:58,SP-FUTURE,BID,2914.25,20
12:09:59,SP-FUTURE,ASK,2914.5,576
12:09:59,ESX-FUTURE,ASK,3392.0,574
12:09:59,SP-FUTURE,ASK,2914.75,386
12:10:00,ESX-FUTURE,BID,3392.0,44
12:10:00,SP-FUTURE,BID,2914.5,298
12:10:00,ESX-FUTURE,BID,3391.75,107
12:10:01,ESX-FUTURE,BID,3391.75,143
12:10:01,SP-FUTURE,ASK,2914.5,50
12:10:02,SP-FUTURE,ASK,2914.5,45
12:10:02,ESX-FUTURE,BID,3391.75,65
12:10:03,ESX-FUTURE,ASK,3392.0,1178
12:10:04,SP-FUTURE,ASK,2915.0,192
12:10:04,ESX-FUTURE,BID,3391.75,391
12:10:05,SP-FUTURE,BID,2914.5,621
12:10:05,ESX-FUTURE,BID,3391.25,4
12:10:06,SP-FUTURE,ASK,2914.75,103
12:10:07,SP-FUTURE,ASK,2914.75,675
12:10:07,ESX-FUTURE,ASK,3392.25,767
12:10:08,ESX-FUTURE,ASK,3392.25,534
12:10:08,ESX-FUTURE,BID,3392.0,451
12:10:08,SP-FUTURE,BID,2915.25,57
12:10:09,ESX-FUTURE,BID,3392.0,521
12:10:09,ESX-FUTURE,BID,3392.0,765
12:10:10,SP-FUTURE,ASK,2915.0,40
12:10:10,ESX-FUTURE,ASK,3392.25,245
12:10:11,ESX-FUTURE,ASK,3392.25,924
12:10:11,SP-FUTURE,BID,2915.5,175
12:10:11,SP-FUTURE,ASK,2915.75,510
12:10:12,ESX-FUTURE,ASK,3392.75,336
12:10:12,SP-FUTURE,BID,2915.5,127
12:10:14,ESX-FUTURE,BID,3392.5,13
12:10:14,SP-FUTURE,BID,2915.5,61
12:10:15,ESX-FUTURE,ASK,3392.5,15
12:10:16,SP-FUTURE,ASK,2915.75,103
12:10:16,SP-FUTURE,BID,2915.5,155
12:10:16,ESX-FUTURE,BID,3392.25,1480
12:10:17,SP-FUTURE,BID,2915.25,527
12:10:18,ESX-FUTURE,BID,3392.25,816
12:10:18,SP-FUTURE,ASK,2915.25,282
12:10:19,ESX-FUTURE,BID,3392.25,552
12:10:20,SP-FUTURE,BID,2915.0,127
12:10:20,ESX-FUTURE,ASK,3392.5,169
12:10:20,SP-FUTURE,ASK,2915.25,501
12:10:21,ESX-FUTURE,BID,3392.75,1015
12:10:21,SP-FUTURE,BID,2914.25,570
12:10:22,ESX-FUTURE,ASK,3392.75,65
12:10:22,SP-FUTURE,BID,2914.25,65
12:10:23,SP-FUTURE,ASK,2914.5,13
12:10:23,ESX-FUTURE,ASK,3392.75,1521
12:10:23,SP-FUTURE,ASK,2915.5,945
12:10:24,ESX-FUTURE,ASK,3393.75,401
12:10:24,SP-FUTURE,BID,2915.25,97
12:10:26,SP-FUTURE,BID,2915.25,102
12:10:26,ESX-FUTURE,ASK,3393.5,265
12:10:26,SP-FUTURE,BID,2915.25,420
12:10:27,SP-FUTURE,ASK,2915.5,136
12:10:27,SP-FUTURE,ASK,2915.5,10
12:10:28,ESX-FUTURE,ASK,3393.5,693
12:10:28,SP-FUTURE,ASK,2915.75,2
12:10:29,ESX-FUTURE,BID,3393.25,1652
12:10:29,SP-FUTURE,BID,2914.5,59
12:10:29,ESX-FUTURE,ASK,3393.5,931
12:10:30,ESX-FUTURE,BID,3393.25,252
12:10:30,ESX-FUTURE,ASK,3393.5,519
12:10:30,ESX-FUTURE,BID,3393.25,986
12:10:31,SP-FUTURE,ASK,2914.75,216
12:10:31,ESX-FUTURE,ASK,3393.75,2559
12:10:32,ESX-FUTURE,BID,3393.5,46
12:10:32,SP-FUTURE,BID,2915.25,26
12:10:32,SP-FUTURE,BID,2915.25,45
12:10:33,ESX-FUTURE,ASK,3393.5,4
12:10:33,SP-FUTURE,ASK,2915.5,277
12:10:34,ESX-FUTURE,BID,3393.5,252
12:10:35,SP-FUTURE,BID,2915.0,1457
12:10:35,ESX-FUTURE,ASK,3391.0,617
12:10:35,SP-FUTURE,BID,2915.25,15
12:10:36,SP-FUTURE,ASK,2915.5,874
12:10:36,ESX-FUTURE,ASK,3391.25,20
12:10:37,SP-FUTURE,BID,2915.25,110
12:10:38,ESX-FUTURE,BID,3391.0,1278
12:10:38,ESX-FUTURE,BID,3391.0,126
12:10:39,SP-FUTURE,ASK,2915.0,50
12:10:39,ESX-FUTURE,BID,3391.0,1322
12:10:39,SP-FUTURE,BID,2914.5,157
12:10:39,ESX-FUTURE,BID,3391.0,881
12:10:40,SP-FUTURE,BID,2914.0,79
12:10:40,ESX-FUTURE,BID,3391.0,480
12:10:40,SP-FUTURE,ASK,2914.0,254
12:10:40,SP-FUTURE,BID,2913.75,189
12:10:41,ESX-FUTURE,BID,3391.0,814
12:10:42,ESX-FUTURE,ASK,3391.25,46
12:10:42,SP-FUTURE,ASK,2913.75,369
12:10:43,ESX-FUTURE,ASK,3391.5,2396
12:10:43,SP-FUTURE,ASK,2913.75,231
12:10:43,SP-FUTURE,BID,2913.5,217
12:10:44,SP-FUTURE,BID,2913.5,143
12:10:45,ESX-FUTURE,ASK,3391.25,119
12:10:46,SP-FUTURE,ASK,2913.75,193
12:10:46,ESX-FUTURE,ASK,3391.5,2337
12:10:47,SP-FUTURE,ASK,2913.75,6
12:10:47,ESX-FUTURE,BID,3391.25,24
12:10:48,SP-FUTURE,BID,2913.5,206
12:10:49,ESX-FUTURE,ASK,3391.25,68
12:10:50,SP-FUTURE,ASK,2913.75,75
12:10:50,ESX-FUTURE,ASK,3391.5,1346
12:10:50,ESX-FUTURE,ASK,3391.5,2023
12:10:50,ESX-FUTURE,ASK,3391.5,1970
12:10:51,ESX-FUTURE,ASK,3391.5,238
12:10:52,SP-FUTURE,BID,2914.25,10
12:10:52,ESX-FUTURE,BID,3391.25,51
12:10:53,ESX-FUTURE,ASK,3391.5,1985
12:10:53,SP-FUTURE,ASK,2915.0,373
12:10:53,ESX-FUTURE,BID,3391.25,486
12:10:54,ESX-FUTURE,BID,3391.25,229
12:10:54,SP-FUTURE,ASK,2914.75,33
12:10:55,SP-FUTURE,ASK,2914.75,751
12:10:55,ESX-FUTURE,ASK,3391.5,926
12:10:56,SP-FUTURE,ASK,2915.0,43
12:10:56,ESX-FUTURE,BID,3391.25,712
12:10:56,ESX-FUTURE,ASK,3391.5,42
12:10:57,SP-FUTURE,BID,2914.5,72
12:10:58,ESX-FUTURE,ASK,3391.5,1315
12:10:59,SP-FUTURE,ASK,2915.25,65
12:10:59,ESX-FUTURE,ASK,3391.5,788
12:11:00,SP-FUTURE,BID,2915.25,98
12:11:00,ESX-FUTURE,ASK,3391.5,1272
12:11:01,ESX-FUTURE,BID,3391.25,63
12:11:01,SP-FUTURE,BID,2915.5,232
12:11:02,SP-FUTURE,BID,2915.5,871
12:11:02,ESX-FUTURE,ASK,3390.5,762
12:11:03,ESX-FUTURE,ASK,3390.5,619
12:11:03,SP-FUTURE,BID,2916.0,29
12:11:04,ESX-FUTURE,ASK,3390.5,1316
12:11:05,SP-FUTURE,ASK,2917.0,317
12:11:05,ESX-FUTURE,ASK,3390.75,2556
12:11:05,SP-FUTURE,BID,2919.75,248
12:11:06,ESX-FUTURE,ASK,3390.5,687
12:11:06,SP-FUTURE,BID,2920.0,69
12:11:07,SP-FUTURE,ASK,2920.25,157
12:11:07,ESX-FUTURE,ASK,3390.5,248
12:11:09,ESX-FUTURE,BID,3390.25,2249
12:11:09,SP-FUTURE,ASK,2919.5,114
12:11:10,SP-FUTURE,ASK,2919.5,354
12:11:10,ESX-FUTURE,ASK,3390.75,81
12:11:11,SP-FUTURE,BID,2919.25,130
12:11:11,ESX-FUTURE,ASK,3390.75,122
12:11:11,SP-FUTURE,ASK,2919.5,216
12:11:12,SP-FUTURE,BID,2919.25,70
12:11:12,ESX-FUTURE,BID,3390.75,191
12:11:13,SP-FUTURE,ASK,2919.5,544
12:11:13,ESX-FUTURE,ASK,3391.25,1144
12:11:14,SP-FUTURE,BID,2920.0,62
12:11:14,SP-FUTURE,BID,2920.0,168
12:11:14,ESX-FUTURE,ASK,3391.25,12
12:11:15,SP-FUTURE,BID,2920.0,187
12:11:16,SP-FUTURE,BID,2920.0,719
12:11:16,ESX-FUTURE,BID,3390.25,641
12:11:16,SP-FUTURE,BID,2919.75,97
12:11:16,ESX-FUTURE,ASK,3390.5,85
12:11:17,ESX-FUTURE,ASK,3390.5,701
12:11:17,SP-FUTURE,BID,2919.75,222
12:11:18,SP-FUTURE,BID,2919.75,514
12:11:18,ESX-FUTURE,ASK,3389.75,660
12:11:18,ESX-FUTURE,BID,3389.5,195
12:11:18,SP-FUTURE,BID,2920.0,331
12:11:19,ESX-FUTURE,ASK,3389.5,121
12:11:19,SP-FUTURE,BID,2920.0,89
12:11:20,ESX-FUTURE,BID,3389.25,127
12:11:20,SP-FUTURE,BID,2920.0,96
12:11:21,ESX-FUTURE,BID,3389.25,88
12:11:21,SP-FUTURE,BID,2920.0,32
12:11:22,ESX-FUTURE,ASK,3389.5,2947
12:11:22,SP-FUTURE,ASK,2921.75,562
12:11:24,SP-FUTURE,ASK,2921.75,65
12:11:24,ESX-FUTURE,ASK,3389.75,1848
12:11:24,ESX-FUTURE,ASK,3389.75,1139
12:11:24,SP-FUTURE,BID,2922.25,949
12:11:25,ESX-FUTURE,BID,3389.5,55
12:11:25,SP-FUTURE,ASK,2922.5,51
12:11:26,ESX-FUTURE,BID,3389.5,140
12:11:26,SP-FUTURE,BID,2922.25,1286
12:11:27,ESX-FUTURE,ASK,3387.25,395
12:11:27,SP-FUTURE,ASK,2922.75,174
12:11:28,SP-FUTURE,BID,2922.5,106
12:11:28,ESX-FUTURE,ASK,3387.5,3384
12:11:28,ESX-FUTURE,BID,3387.25,65
12:11:29,SP-FUTURE,ASK,2927.25,308
12:11:29,ESX-FUTURE,BID,3387.25,242
12:11:30,ESX-FUTURE,BID,3387.25,733
12:11:30,ESX-FUTURE,BID,3387.25,264
12:11:30,ESX-FUTURE,ASK,3387.5,802
12:11:31,SP-FUTURE,BID,2926.5,403
12:11:31,ESX-FUTURE,BID,3387.0,1869
12:11:32,SP-FUTURE,BID,2925.5,243
12:11:32,ESX-FUTURE,BID,3387.0,568
12:11:34,SP-FUTURE,BID,2925.25,445
12:11:34,ESX-FUTURE,ASK,3387.0,398
12:11:35,ESX-FUTURE,BID,3386.75,2171
12:11:35,SP-FUTURE,BID,2923.75,41
12:11:36,SP-FUTURE,ASK,2924.0,68
12:11:36,ESX-FUTURE,BID,3386.75,1059
12:11:37,SP-FUTURE,BID,2923.25,411
12:11:37,SP-FUTURE,ASK,2923.5,26
12:11:37,SP-FUTURE,BID,2923.25,210
12:11:37,SP-FUTURE,ASK,2923.5,44
12:11:38,SP-FUTURE,ASK,2923.5,164
12:11:39,ESX-FUTURE,BID,3386.75,1177
12:11:39,SP-FUTURE,BID,2923.0,160
12:11:39,SP-FUTURE,ASK,2923.25,11
12:11:40,ESX-FUTURE,ASK,3387.0,327
12:11:40,SP-FUTURE,ASK,2923.5,248
12:11:40,SP-FUTURE,BID,2923.25,257
12:11:41,ESX-FUTURE,ASK,3387.0,459
12:11:41,ESX-FUTURE,BID,3386.75,1308
12:11:42,SP-FUTURE,BID,2923.0,197
12:11:42,SP-FUTURE,BID,2923.0,876
12:11:42,ESX-FUTURE,BID,3385.5,1144
12:11:43,SP-FUTURE,BID,2922.25,458
12:11:43,SP-FUTURE,BID,2922.25,174
12:11:44,ESX-FUTURE,BID,3385.0,1817
12:11:45,SP-FUTURE,ASK,2921.75,293
12:11:45,ESX-FUTURE,BID,3385.25,90
12:11:45,SP-FUTURE,BID,2921.5,98
12:11:46,ESX-FUTURE,ASK,3385.5,485
12:11:47,SP-FUTURE,ASK,2921.75,175
12:11:47,ESX-FUTURE,BID,3385.25,1306
12:11:48,ESX-FUTURE,ASK,3385.5,283
12:11:48,ESX-FUTURE,ASK,3385.5,20
12:11:48,SP-FUTURE,ASK,2920.75,7
12:11:50,ESX-FUTURE,ASK,3385.5,112
12:11:50,SP-FUTURE,BID,2920.75,20
12:11:51,SP-FUTURE,ASK,2921.0,474
12:11:51,ESX-FUTURE,ASK,3385.5,1367
12:11:52,ESX-FUTURE,BID,3385.25,1780
12:11:53,ESX-FUTURE,BID,3385.25,561
12:11:53,SP-FUTURE,ASK,2920.0,616
12:11:53,ESX-FUTURE,BID,3385.75,661
12:11:54,SP-FUTURE,BID,2919.5,58
12:11:55,ESX-FUTURE,ASK,3386.0,1413
12:11:55,SP-FUTURE,BID,2920.25,44
12:11:55,SP-FUTURE,BID,2920.25,76
12:11:56,ESX-FUTURE,ASK,3386.0,205
12:11:57,SP-FUTURE,ASK,2920.5,554
12:11:57,ESX-FUTURE,ASK,3386.25,83
12:11:58,SP-FUTURE,ASK,2920.5,485
12:11:58,ESX-FUTURE,ASK,3386.75,1187
12:11:59,SP-FUTURE,ASK,2921.0,644
12:11:59,ESX-FUTURE,ASK,3387.25,632
12:11:59,SP-FUTURE,ASK,2921.25,126
12:12:00,SP-FUTURE,ASK,2921.25,125
12:12:00,ESX-FUTURE,ASK,3387.5,800
12:12:01,SP-FUTURE,ASK,2921.5,1065
12:12:01,ESX-FUTURE,ASK,3388.25,2337
12:12:02,ESX-FUTURE,BID,3388.0,200
12:12:02,SP-FUTURE,ASK,2922.5,552
12:12:03,ESX-FUTURE,BID,3388.0,1307
12:12:03,ESX-FUTURE,ASK,3388.25,1075
12:12:04,ESX-FUTURE,BID,3388.0,385
12:12:04,ESX-FUTURE,BID,3388.0,643
12:12:04,SP-FUTURE,BID,2922.25,318
12:12:04,SP-FUTURE,ASK,2922.5,306
12:12:05,ESX-FUTURE,ASK,3388.25,1784
12:12:05,SP-FUTURE,BID,2923.5,609
12:12:06,ESX-FUTURE,ASK,3388.0,69
12:12:06,SP-FUTURE,ASK,2923.75,8
12:12:07,ESX-FUTURE,ASK,3388.0,189
12:12:08,SP-FUTURE,BID,2923.75,21
12:12:08,ESX-FUTURE,ASK,3388.0,103
12:12:09,SP-FUTURE,ASK,2924.0,7
12:12:10,ESX-FUTURE,ASK,3388.0,272
12:12:10,SP-FUTURE,ASK,2924.0,374
12:12:11,ESX-FUTURE,BID,3388.0,920
12:12:11,ESX-FUTURE,ASK,3388.25,60
12:12:11,ESX-FUTURE,BID,3388.0,1277
12:12:11,SP-FUTURE,ASK,2923.75,233
12:12:12,ESX-FUTURE,ASK,3388.5,1517
12:12:12,SP-FUTURE,BID,2923.75,61
12:12:12,ESX-FUTURE,ASK,3388.5,651
12:12:13,ESX-FUTURE,ASK,3388.5,2566
12:12:13,SP-FUTURE,ASK,2924.75,382
12:12:14,SP-FUTURE,ASK,2924.75,117
12:12:14,ESX-FUTURE,BID,3388.5,26
12:12:15,SP-FUTURE,BID,2924.5,196
12:12:15,ESX-FUTURE,BID,3388.25,744
12:12:16,SP-FUTURE,BID,2924.25,535
12:12:16,ESX-FUTURE,BID,3387.75,2097
12:12:17,SP-FUTURE,ASK,2924.0,76
12:12:17,ESX-FUTURE,BID,3388.0,13
12:12:18,ESX-FUTURE,ASK,3388.25,507
12:12:19,SP-FUTURE,BID,2923.75,77
12:12:19,ESX-FUTURE,ASK,3388.0,35
12:12:19,ESX-FUTURE,BID,3387.75,55
12:12:19,ESX-FUTURE,ASK,3388.0,64
12:12:20,SP-FUTURE,BID,2923.75,68
12:12:20,ESX-FUTURE,ASK,3388.0,90
12:12:21,SP-FUTURE,BID,2923.75,356
12:12:21,ESX-FUTURE,BID,3387.75,582
12:12:22,SP-FUTURE,ASK,2924.0,40
12:12:22,SP-FUTURE,ASK,2924.0,271
12:12:22,ESX-FUTURE,BID,3387.75,2329
12:12:23,ESX-FUTURE,ASK,3388.0,199
12:12:24,SP-FUTURE,BID,2921.25,29
12:12:24,SP-FUTURE,BID,2921.25,20
12:12:24,ESX-FUTURE,ASK,3388.0,397
12:12:25,SP-FUTURE,ASK,2921.5,268
12:12:26,ESX-FUTURE,ASK,3388.25,141
12:12:26,SP-FUTURE,BID,2921.25,790
12:12:27,ESX-FUTURE,BID,3387.0,1057
12:12:27,SP-FUTURE,ASK,2921.25,42
12:12:28,ESX-FUTURE,ASK,3387.25,141
12:12:28,SP-FUTURE,BID,2921.0,230
12:12:28,SP-FUTURE,BID,2921.0,50
12:12:29,SP-FUTURE,BID,2921.0,635
12:12:29,ESX-FUTURE,BID,3386.25,1312
12:12:29,ESX-FUTURE,ASK,3386.5,156
12:12:29,ESX-FUTURE,BID,3386.25,1723
12:12:29,ESX-FUTURE,BID,3386.25,188
12:12:30,ESX-FUTURE,BID,3386.25,2108
12:12:30,SP-FUTURE,ASK,2918.5,44
12:12:31,ESX-FUTURE,ASK,3386.5,396
12:12:31,SP-FUTURE,BID,2918.5,155
12:12:32,ESX-FUTURE,BID,3386.25,178
12:12:32,SP-FUTURE,ASK,2918.75,330
12:12:33,ESX-FUTURE,BID,3386.5,7
12:12:33,SP-FUTURE,BID,2918.5,232
12:12:34,ESX-FUTURE,ASK,3386.5,506
12:12:34,SP-FUTURE,ASK,2918.75,84
12:12:34,ESX-FUTURE,BID,3386.25,29
12:12:35,ESX-FUTURE,ASK,3386.5,984
12:12:35,ESX-FUTURE,ASK,3386.5,1021
12:12:35,SP-FUTURE,BID,2920.0,37
12:12:36,SP-FUTURE,ASK,2920.25,550
12:12:36,ESX-FUTURE,BID,3386.5,125
12:12:38,ESX-FUTURE,ASK,3386.75,281
12:12:38,SP-FUTURE,ASK,2920.25,186
12:12:38,ESX-FUTURE,ASK,3386.75,513
12:12:39,ESX-FUTURE,BID,3386.5,310
12:12:39,SP-FUTURE,BID,2920.0,396
12:12:39,ESX-FUTURE,BID,3386.5,178
12:12:40,SP-FUTURE,BID,2920.0,50
12:12:40,SP-FUTURE,ASK,2920.25,220
12:12:40,ESX-FUTURE,ASK,3386.75,1663
12:12:42,SP-FUTURE,BID,2921.5,9
12:12:42,ESX-FUTURE,BID,3386.5,346
12:12:42,ESX-FUTURE,ASK,3386.75,143
12:12:43,SP-FUTURE,BID,2921.5,411
12:12:44,SP-FUTURE,BID,2921.5,522
12:12:44,ESX-FUTURE,ASK,3386.0,136
12:12:44,SP-FUTURE,BID,2921.5,403
12:12:46,ESX-FUTURE,ASK,3385.75,321
12:12:46,SP-FUTURE,ASK,2922.0,141
12:12:46,ESX-FUTURE,BID,3385.5,1490
12:12:47,ESX-FUTURE,ASK,3385.75,222
12:12:47,ESX-FUTURE,BID,3385.5,1260
12:12:48,SP-FUTURE,ASK,2921.75,621
12:12:48,ESX-FUTURE,ASK,3386.25,542
12:12:49,SP-FUTURE,ASK,2921.75,110
12:12:49,ESX-FUTURE,BID,3386.0,1801
12:12:49,ESX-FUTURE,ASK,3386.25,552
12:12:50,ESX-FUTURE,BID,3386.0,47
12:12:50,SP-FUTURE,ASK,2920.5,47
12:12:51,ESX-FUTURE,ASK,3386.25,732
12:12:52,SP-FUTURE,BID,2920.75,325
12:12:53,SP-FUTURE,ASK,2921.0,349
12:12:53,ESX-FUTURE,BID,3386.0,247
12:12:54,ESX-FUTURE,BID,3386.0,157
12:12:54,SP-FUTURE,ASK,2920.75,37
12:12:54,SP-FUTURE,BID,2920.5,194
12:12:55,ESX-FUTURE,BID,3386.0,554
12:12:56,SP-FUTURE,BID,2920.5,76
12:12:56,ESX-FUTURE,ASK,3386.25,2130
12:12:57,SP-FUTURE,BID,2921.75,40
12:12:57,ESX-FUTURE,ASK,3386.25,1602
12:12:57,SP-FUTURE,ASK,2922.25,110
12:12:58,ESX-FUTURE,ASK,3386.25,781
12:12:58,ESX-FUTURE,BID,3386.0,27
12:12:58,SP-FUTURE,BID,2922.25,902
12:12:59,SP-FUTURE,ASK,2922.5,102
12:13:00,ESX-FUTURE,ASK,3386.0,699
12:13:00,SP-FUTURE,ASK,2923.0,857
12:13:01,SP-FUTURE,ASK,2923.0,164
12:13:01,SP-FUTURE,BID,2922.75,72
12:13:01,ESX-FUTURE,ASK,3386.5,1649
12:13:02,SP-FUTURE,ASK,2924.5,538
12:13:02,ESX-FUTURE,ASK,3386.75,20
12:13:03,SP-FUTURE,BID,2924.25,201
12:13:04,ESX-FUTURE,BID,3386.5,32
12:13:04,ESX-FUTURE,ASK,3386.75,1350
12:13:04,SP-FUTURE,ASK,2924.5,341
12:13:06,ESX-FUTURE,BID,3386.75,56
12:13:07,SP-FUTURE,ASK,2924.5,423
12:13:07,ESX-FUTURE,ASK,3387.25,74
12:13:08,ESX-FUTURE,ASK,3387.25,390
12:13:08,SP-FUTURE,ASK,2924.75,42
12:13:09,SP-FUTURE,BID,2924.5,245
12:13:09,ESX-FUTURE,ASK,3387.25,1055
12:13:10,SP-FUTURE,ASK,2925.0,65
12:13:10,ESX-FUTURE,BID,3387.0,698
12:13:11,SP-FUTURE,ASK,2924.75,43
12:13:11,ESX-FUTURE,ASK,3387.25,318
12:13:12,ESX-FUTURE,ASK,3387.25,1402
