Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume
12:07:28,SP-FUTURE,2918.25,795,2918.5,774
12:07:29,ESX-FUTURE,3394.5,900,3394.75,2575
12:07:29,SP-FUTURE,2917.75,110,2918.0,1459
12:07:30,ESX-FUTURE,3394.5,832,3394.75,2643
12:07:30,SP-FUTURE,2917.75,1261,2918.0,308
12:07:30,ESX-FUTURE,3394.5,2748,3394.75,727
12:07:31,ESX-FUTURE,3394.5,2560,3394.75,915
12:07:31,ESX-FUTURE,3394.5,1489,3394.75,1986
12:07:32,SP-FUTURE,2918.25,579,2918.5,990
12:07:32,ESX-FUTURE,3395.5,2106,3395.75,1369
12:07:33,SP-FUTURE,2918.25,1095,2918.5,474
12:07:33,ESX-FUTURE,3395.5,1663,3395.75,1812
12:07:34,SP-FUTURE,2918.5,66,2918.75,1503
12:07:35,ESX-FUTURE,3395.5,1297,3395.75,2178
12:07:36,SP-FUTURE,2918.25,359,2918.5,1210
12:07:36,ESX-FUTURE,3395.5,981,3395.75,2494
12:07:37,SP-FUTURE,2917.75,1055,2918.0,514
12:07:37,SP-FUTURE,2918.0,188,2918.25,1381
12:07:38,ESX-FUTURE,3398.0,1946,3398.25,1529
12:07:38,SP-FUTURE,2918.0,75,2918.25,1494
12:07:38,SP-FUTURE,2917.75,1034,2918.0,535
12:07:39,ESX-FUTURE,3398.25,613,3398.5,2862
12:07:40,ESX-FUTURE,3397.25,3383,3397.5,92
12:07:40,SP-FUTURE,2917.5,906,2917.75,663
12:07:41,ESX-FUTURE,3397.25,3387,3397.5,88
12:07:41,SP-FUTURE,2917.5,913,2917.75,656
12:07:42,SP-FUTURE,2917.5,661,2917.75,908
12:07:43,ESX-FUTURE,3397.0,1862,3397.25,1613
12:07:43,SP-FUTURE,2917.0,1488,2917.25,81
12:07:44,SP-FUTURE,2917.0,705,2917.25,864
12:07:45,ESX-FUTURE,3397.0,2143,3397.25,1332
12:07:45,ESX-FUTURE,3397.5,818,3397.75,2657
12:07:45,SP-FUTURE,2917.0,828,2917.25,741
12:07:47,ESX-FUTURE,3397.75,2084,3398.0,1391
12:07:47,SP-FUTURE,2917.25,1326,2917.5,243
12:07:48,SP-FUTURE,2917.0,329,2917.25,1240
12:07:48,ESX-FUTURE,3397.75,275,3398.0,3200
12:07:48,SP-FUTURE,2917.0,411,2917.25,1158
12:07:49,ESX-FUTURE,3397.75,239,3398.0,3236
12:07:49,SP-FUTURE,2917.0,140,2917.25,1429
12:07:49,ESX-FUTURE,3397.75,225,3398.0,3250
12:07:50,SP-FUTURE,2917.0,985,2917.25,584
12:07:51,ESX-FUTURE,3397.0,2734,3397.25,741
12:07:51,SP-FUTURE,2917.25,653,2917.5,916
12:07:51,ESX-FUTURE,3397.0,1991,3397.25,1484
12:07:52,SP-FUTURE,2917.0,231,2917.25,1338
12:07:52,SP-FUTURE,2915.0,117,2915.25,1452
12:07:52,ESX-FUTURE,3397.0,2200,3397.25,1275
12:07:53,SP-FUTURE,2915.0,1190,2915.25,379
12:07:54,ESX-FUTURE,3397.0,2217,3397.25,1258
12:07:54,SP-FUTURE,2915.0,262,2915.25,1307
12:07:55,SP-FUTURE,2915.0,93,2915.25,1476
12:07:55,ESX-FUTURE,3397.0,2200,3397.25,1275
12:07:56,SP-FUTURE,2915.0,285,2915.25,1284
12:07:56,ESX-FUTURE,3396.75,2326,3397.0,1149
12:07:57,SP-FUTURE,2915.0,452,2915.25,1117
12:07:58,ESX-FUTURE,3396.75,1531,3397.0,1944
12:07:58,SP-FUTURE,2914.5,1367,2914.75,202
12:07:59,SP-FUTURE,2913.75,54,2914.0,1515
12:07:59,ESX-FUTURE,3397.0,172,3397.25,3303
12:08:00,ESX-FUTURE,3397.0,87,3397.25,3388
12:08:01,SP-FUTURE,2913.75,25,2914.0,1544
12:08:02,ESX-FUTURE,3397.0,121,3397.25,3354
12:08:02,SP-FUTURE,2913.5,1557,2913.75,12
12:08:03,ESX-FUTURE,3397.0,125,3397.25,3350
12:08:04,ESX-FUTURE,3397.0,138,3397.25,3337
12:08:04,SP-FUTURE,2913.75,199,2914.0,1370
12:08:05,SP-FUTURE,2913.75,376,2914.0,1193
12:08:06,ESX-FUTURE,3397.0,747,3397.25,2728
12:08:06,SP-FUTURE,2913.75,387,2914.0,1182
12:08:07,SP-FUTURE,2913.75,196,2914.0,1373
12:08:07,SP-FUTURE,2913.5,1480,2913.75,89
12:08:07,ESX-FUTURE,3397.0,80,3397.25,3395
12:08:08,ESX-FUTURE,3397.0,115,3397.25,3360
12:08:08,ESX-FUTURE,3397.0,314,3397.25,3161
12:08:09,SP-FUTURE,2913.75,289,2914.0,1280
12:08:10,ESX-FUTURE,3396.75,369,3397.0,3106
12:08:10,ESX-FUTURE,3396.5,3388,3396.75,87
12:08:10,SP-FUTURE,2913.75,403,2914.0,1166
12:08:11,ESX-FUTURE,3396.5,6,3396.75,3469
12:08:11,SP-FUTURE,2913.75,402,2914.0,1167
12:08:12,ESX-FUTURE,3396.25,3285,3396.5,190
12:08:12,SP-FUTURE,2913.75,521,2914.0,1048
12:08:12,ESX-FUTURE,3396.25,2847,3396.5,628
12:08:13,SP-FUTURE,2914.0,552,2914.25,1017
12:08:14,ESX-FUTURE,3396.25,669,3396.5,2806
12:08:14,ESX-FUTURE,3396.0,2039,3396.25,1436
12:08:14,SP-FUTURE,2914.0,578,2914.25,991
12:08:15,ESX-FUTURE,3396.0,855,3396.25,2620
12:08:16,SP-FUTURE,2914.0,503,2914.25,1066
12:08:16,ESX-FUTURE,3396.0,856,3396.25,2619
12:08:16,SP-FUTURE,2914.25,1398,2914.5,171
12:08:17,ESX-FUTURE,3396.0,1587,3396.25,1888
12:08:17,ESX-FUTURE,3395.5,1968,3395.75,1507
12:08:18,SP-FUTURE,2914.25,697,2914.5,872
12:08:19,ESX-FUTURE,3395.5,3132,3395.75,343
12:08:19,SP-FUTURE,2914.25,431,2914.5,1138
12:08:20,ESX-FUTURE,3395.5,2704,3395.75,771
12:08:21,SP-FUTURE,2914.25,216,2914.5,1353
12:08:21,ESX-FUTURE,3395.5,2878,3395.75,597
12:08:22,ESX-FUTURE,3395.5,2671,3395.75,804
12:08:22,SP-FUTURE,2914.0,130,2914.25,1439
12:08:23,ESX-FUTURE,3395.75,1275,3396.0,2200
12:08:23,SP-FUTURE,2913.75,574,2914.0,995
12:08:24,SP-FUTURE,2913.75,19,2914.0,1550
12:08:24,SP-FUTURE,2914.5,45,2914.75,1524
12:08:24,ESX-FUTURE,3395.75,1274,3396.0,2201
12:08:25,ESX-FUTURE,3395.75,1352,3396.0,2123
12:08:25,SP-FUTURE,2916.5,1440,2916.75,129
12:08:27,ESX-FUTURE,3395.75,238,3396.0,3237
12:08:27,SP-FUTURE,2916.5,1415,2916.75,154
12:08:27,SP-FUTURE,2916.75,772,2917.0,797
12:08:27,ESX-FUTURE,3395.75,1699,3396.0,1776
12:08:28,SP-FUTURE,2916.5,1078,2916.75,491
12:08:28,ESX-FUTURE,3395.5,3420,3395.75,55
12:08:28,ESX-FUTURE,3395.75,301,3396.0,3174
12:08:28,SP-FUTURE,2916.5,337,2916.75,1232
12:08:29,SP-FUTURE,2916.5,342,2916.75,1227
12:08:30,ESX-FUTURE,3395.5,1423,3395.75,2052
12:08:31,SP-FUTURE,2916.5,366,2916.75,1203
12:08:31,SP-FUTURE,2916.5,948,2916.75,621
12:08:31,ESX-FUTURE,3395.5,3454,3395.75,21
12:08:32,ESX-FUTURE,3395.75,311,3396.0,3164
12:08:33,SP-FUTURE,2916.5,881,2916.75,688
12:08:33,ESX-FUTURE,3395.5,3308,3395.75,167
12:08:34,SP-FUTURE,2916.5,914,2916.75,655
12:08:35,SP-FUTURE,2916.5,415,2916.75,1154
12:08:35,ESX-FUTURE,3395.75,2697,3396.0,778
12:08:35,ESX-FUTURE,3396.0,2874,3396.25,601
12:08:36,SP-FUTURE,2916.5,866,2916.75,703
12:08:36,ESX-FUTURE,3396.0,2846,3396.25,629
12:08:37,ESX-FUTURE,3396.0,2857,3396.25,618
12:08:38,SP-FUTURE,2913.25,1418,2913.5,151
12:08:38,ESX-FUTURE,3396.0,3028,3396.25,447
12:08:38,ESX-FUTURE,3395.75,2042,3396.0,1433
12:08:38,SP-FUTURE,2913.5,205,2913.75,1364
12:08:39,ESX-FUTURE,3395.75,2207,3396.0,1268
12:08:39,SP-FUTURE,2913.25,581,2913.5,988
12:08:40,ESX-FUTURE,3396.0,1687,3396.25,1788
12:08:40,ESX-FUTURE,3396.0,2,3396.25,3473
12:08:40,SP-FUTURE,2913.25,597,2913.5,972
12:08:41,ESX-FUTURE,3396.0,859,3396.25,2616
12:08:41,SP-FUTURE,2914.0,434,2914.25,1135
12:08:42,ESX-FUTURE,3395.5,3452,3395.75,23
12:08:43,SP-FUTURE,2914.0,387,2914.25,1182
12:08:43,ESX-FUTURE,3395.5,2065,3395.75,1410
12:08:44,SP-FUTURE,2913.75,868,2914.0,701
12:08:44,ESX-FUTURE,3395.25,1527,3395.5,1948
12:08:45,SP-FUTURE,2914.0,163,2914.25,1406
12:08:46,ESX-FUTURE,3395.25,1953,3395.5,1522
12:08:46,SP-FUTURE,2914.0,399,2914.25,1170
12:08:48,SP-FUTURE,2915.25,1020,2915.5,549
12:08:48,ESX-FUTURE,3394.5,1997,3394.75,1478
12:08:48,ESX-FUTURE,3395.0,1918,3395.25,1557
12:08:49,SP-FUTURE,2915.25,1046,2915.5,523
12:08:49,ESX-FUTURE,3395.5,3313,3395.75,162
12:08:50,ESX-FUTURE,3395.0,3054,3395.25,421
12:08:50,SP-FUTURE,2915.25,675,2915.5,894
12:08:51,ESX-FUTURE,3395.25,829,3395.5,2646
12:08:51,SP-FUTURE,2915.0,1233,2915.25,336
12:08:52,ESX-FUTURE,3395.0,1509,3395.25,1966
12:08:52,SP-FUTURE,2915.0,1216,2915.25,353
12:08:53,ESX-FUTURE,3395.0,2001,3395.25,1474
12:08:54,SP-FUTURE,2915.0,1225,2915.25,344
12:08:55,SP-FUTURE,2915.0,309,2915.25,1260
12:08:55,ESX-FUTURE,3395.0,1518,3395.25,1957
12:08:55,ESX-FUTURE,3395.0,889,3395.25,2586
12:08:56,ESX-FUTURE,3395.0,3065,3395.25,410
12:08:56,SP-FUTURE,2915.0,249,2915.25,1320
12:08:57,ESX-FUTURE,3395.5,1776,3395.75,1699
12:08:57,ESX-FUTURE,3395.5,1279,3395.75,2196
12:08:58,SP-FUTURE,2914.75,907,2915.0,662
12:08:58,ESX-FUTURE,3395.5,1274,3395.75,2201
12:08:58,SP-FUTURE,2914.25,641,2914.5,928
12:08:59,SP-FUTURE,2915.25,55,2915.5,1514
12:08:59,ESX-FUTURE,3395.5,2348,3395.75,1127
12:09:00,SP-FUTURE,2915.25,97,2915.5,1472
12:09:00,SP-FUTURE,2915.0,609,2915.25,960
12:09:00,ESX-FUTURE,3397.0,2264,3397.25,1211
12:09:02,SP-FUTURE,2914.75,1531,2915.0,38
12:09:02,ESX-FUTURE,3397.0,2239,3397.25,1236
12:09:02,ESX-FUTURE,3397.0,2321,3397.25,1154
12:09:03,SP-FUTURE,2914.75,1272,2915.0,297
12:09:03,ESX-FUTURE,3397.0,3438,3397.25,37
12:09:03,ESX-FUTURE,3396.75,2008,3397.0,1467
12:09:04,ESX-FUTURE,3396.25,1102,3396.5,2373
12:09:04,SP-FUTURE,2914.75,124,2915.0,1445
12:09:05,SP-FUTURE,2914.75,146,2915.0,1423
12:09:05,ESX-FUTURE,3396.25,1401,3396.5,2074
12:09:06,SP-FUTURE,2915.0,705,2915.25,864
12:09:06,ESX-FUTURE,3396.25,1838,3396.5,1637
12:09:07,SP-FUTURE,2914.25,496,2914.5,1073
12:09:08,ESX-FUTURE,3397.25,935,3397.5,2540
12:09:08,SP-FUTURE,2914.25,672,2914.5,897
12:09:08,ESX-FUTURE,3396.75,3324,3397.0,151
12:09:08,SP-FUTURE,2914.25,813,2914.5,756
12:09:09,ESX-FUTURE,3398.0,461,3398.25,3014
12:09:10,SP-FUTURE,2914.25,941,2914.5,628
12:09:10,SP-FUTURE,2914.5,238,2914.75,1331
12:09:11,ESX-FUTURE,3398.0,1209,3398.25,2266
12:09:11,SP-FUTURE,2914.75,289,2915.0,1280
12:09:11,ESX-FUTURE,3398.0,926,3398.25,2549
12:09:12,SP-FUTURE,2914.75,235,2915.0,1334
12:09:13,ESX-FUTURE,3398.0,646,3398.25,2829
12:09:13,SP-FUTURE,2914.5,1563,2914.75,6
12:09:14,ESX-FUTURE,3398.0,631,3398.25,2844
12:09:14,ESX-FUTURE,3398.0,633,3398.25,2842
12:09:14,ESX-FUTURE,3395.25,1798,3395.5,1677
12:09:14,SP-FUTURE,2914.75,1248,2915.0,321
12:09:16,ESX-FUTURE,3395.25,2054,3395.5,1421
12:09:16,SP-FUTURE,2912.75,528,2913.0,1041
12:09:17,ESX-FUTURE,3395.25,1920,3395.5,1555
12:09:17,SP-FUTURE,2912.75,338,2913.0,1231
12:09:18,ESX-FUTURE,3395.25,1648,3395.5,1827
12:09:18,SP-FUTURE,2912.25,753,2912.5,816
12:09:19,ESX-FUTURE,3395.25,1053,3395.5,2422
12:09:19,SP-FUTURE,2914.25,714,2914.5,855
12:09:19,ESX-FUTURE,3395.0,3401,3395.25,74
12:09:20,SP-FUTURE,2914.0,107,2914.25,1462
12:09:20,ESX-FUTURE,3395.0,3324,3395.25,151
12:09:21,SP-FUTURE,2913.75,1395,2914.0,174
12:09:22,SP-FUTURE,2914.0,89,2914.25,1480
12:09:22,ESX-FUTURE,3395.25,822,3395.5,2653
12:09:23,ESX-FUTURE,3395.25,245,3395.5,3230
12:09:23,SP-FUTURE,2914.0,37,2914.25,1532
12:09:23,SP-FUTURE,2914.0,10,2914.25,1559
12:09:23,ESX-FUTURE,3395.25,1659,3395.5,1816
12:09:23,SP-FUTURE,2914.0,1389,2914.25,180
12:09:24,ESX-FUTURE,3395.25,2762,3395.5,713
12:09:24,ESX-FUTURE,3395.25,1423,3395.5,2052
12:09:24,SP-FUTURE,2914.0,1453,2914.25,116
12:09:25,ESX-FUTURE,3394.75,1163,3395.0,2312
12:09:26,SP-FUTURE,2914.25,456,2914.5,1113
12:09:26,ESX-FUTURE,3394.25,1520,3394.5,1955
12:09:26,SP-FUTURE,2914.5,1424,2914.75,145
12:09:27,SP-FUTURE,2914.75,486,2915.0,1083
12:09:28,ESX-FUTURE,3394.25,1605,3394.5,1870
12:09:28,ESX-FUTURE,3394.25,1503,3394.5,1972
12:09:28,SP-FUTURE,2914.5,1060,2914.75,509
12:09:29,ESX-FUTURE,3394.5,2588,3394.75,887
12:09:29,SP-FUTURE,2914.5,649,2914.75,920
12:09:30,ESX-FUTURE,3395.0,2364,3395.25,1111
12:09:30,ESX-FUTURE,3395.5,3418,3395.75,57
12:09:30,ESX-FUTURE,3395.5,2131,3395.75,1344
12:09:31,SP-FUTURE,2914.5,1551,2914.75,18
12:09:31,ESX-FUTURE,3395.5,2154,3395.75,1321
12:09:31,ESX-FUTURE,3395.5,2173,3395.75,1302
12:09:32,ESX-FUTURE,3395.5,2179,3395.75,1296
12:09:32,SP-FUTURE,2914.5,1440,2914.75,129
12:09:33,SP-FUTURE,2914.0,341,2914.25,1228
12:09:34,ESX-FUTURE,3395.5,329,3395.75,3146
12:09:34,ESX-FUTURE,3395.5,141,3395.75,3334
12:09:34,SP-FUTURE,2914.0,337,2914.25,1232
12:09:35,ESX-FUTURE,3395.5,548,3395.75,2927
12:09:36,SP-FUTURE,2914.0,258,2914.25,1311
12:09:36,ESX-FUTURE,3395.25,1984,3395.5,1491
12:09:36,SP-FUTURE,2915.25,621,2915.5,948
12:09:36,ESX-FUTURE,3395.25,2143,3395.5,1332
12:09:38,ESX-FUTURE,3395.25,1320,3395.5,2155
12:09:38,SP-FUTURE,2915.0,223,2915.25,1346
12:09:38,ESX-FUTURE,3395.25,1323,3395.5,2152
12:09:38,SP-FUTURE,2915.0,1311,2915.25,258
12:09:39,ESX-FUTURE,3395.25,1621,3395.5,1854
12:09:40,SP-FUTURE,2915.0,242,2915.25,1327
12:09:40,SP-FUTURE,2915.25,1363,2915.5,206
12:09:41,ESX-FUTURE,3395.25,1665,3395.5,1810
12:09:42,SP-FUTURE,2915.5,1503,2915.75,66
12:09:43,ESX-FUTURE,3395.25,1701,3395.5,1774
12:09:43,SP-FUTURE,2915.5,1055,2915.75,514
12:09:44,ESX-FUTURE,3395.25,1179,3395.5,2296
12:09:45,SP-FUTURE,2915.5,1110,2915.75,459
12:09:45,ESX-FUTURE,3393.25,3170,3393.5,305
12:09:46,SP-FUTURE,2915.75,12,2916.0,1557
12:09:46,SP-FUTURE,2915.75,263,2916.0,1306
12:09:47,SP-FUTURE,2915.75,935,2916.0,634
12:09:47,ESX-FUTURE,3393.0,2495,3393.25,980
12:09:48,ESX-FUTURE,3393.25,2240,3393.5,1235
12:09:48,SP-FUTURE,2915.0,937,2915.25,632
12:09:49,ESX-FUTURE,3393.25,3465,3393.5,10
12:09:49,ESX-FUTURE,3393.25,3187,3393.5,288
12:09:49,SP-FUTURE,2915.0,683,2915.25,886
12:09:50,ESX-FUTURE,3393.5,2243,3393.75,1232
12:09:51,SP-FUTURE,2914.25,1025,2914.5,544
12:09:51,ESX-FUTURE,3393.75,625,3394.0,2850
12:09:51,SP-FUTURE,2914.25,1229,2914.5,340
12:09:52,SP-FUTURE,2914.25,521,2914.5,1048
12:09:52,ESX-FUTURE,3393.0,2753,3393.25,722
12:09:53,ESX-FUTURE,3393.0,2852,3393.25,623
12:09:54,SP-FUTURE,2914.25,1475,2914.5,94
12:09:55,ESX-FUTURE,3391.5,2255,3391.75,1220
12:09:55,ESX-FUTURE,3391.5,2334,3391.75,1141
12:09:55,SP-FUTURE,2914.75,419,2915.0,1150
12:09:56,ESX-FUTURE,3391.5,1886,3391.75,1589
12:09:57,ESX-FUTURE,3391.5,3239,3391.75,236
12:09:57,SP-FUTURE,2914.75,934,2915.0,635
12:09:58,SP-FUTURE,2914.25,276,2914.5,1293
12:09:58,ESX-FUTURE,3391.5,3187,3391.75,288
12:09:59,ESX-FUTURE,3391.75,2404,3392.0,1071
12:09:59,SP-FUTURE,2914.5,335,2914.75,1234
12:09:59,ESX-FUTURE,3392.0,434,3392.25,3041
12:10:00,SP-FUTURE,2914.5,299,2914.75,1270
12:10:00,ESX-FUTURE,3391.75,309,3392.0,3166
12:10:00,SP-FUTURE,2914.5,151,2914.75,1418
12:10:01,SP-FUTURE,2914.25,1489,2914.5,80
12:10:01,ESX-FUTURE,3391.75,552,3392.0,2923
12:10:02,ESX-FUTURE,3391.75,759,3392.0,2716
12:10:02,SP-FUTURE,2914.25,1430,2914.5,139
12:10:03,SP-FUTURE,2914.75,200,2915.0,1369
12:10:04,ESX-FUTURE,3391.75,1030,3392.0,2445
12:10:04,SP-FUTURE,2914.5,894,2914.75,675
12:10:05,ESX-FUTURE,3391.25,263,3391.5,3212
12:10:05,SP-FUTURE,2914.5,893,2914.75,676
12:10:06,ESX-FUTURE,3391.25,709,3391.5,2766
12:10:07,ESX-FUTURE,3392.0,2553,3392.25,922
12:10:07,SP-FUTURE,2915.0,615,2915.25,954
12:10:08,SP-FUTURE,2915.25,576,2915.5,993
12:10:08,SP-FUTURE,2915.25,160,2915.5,1409
12:10:08,ESX-FUTURE,3392.0,2273,3392.25,1202
12:10:09,SP-FUTURE,2915.0,1039,2915.25,530
12:10:09,SP-FUTURE,2914.75,1269,2915.0,300
12:10:10,ESX-FUTURE,3392.0,2421,3392.25,1054
12:10:10,SP-FUTURE,2915.0,111,2915.25,1458
12:10:11,SP-FUTURE,2915.5,779,2915.75,790
12:10:11,ESX-FUTURE,3392.0,1503,3392.25,1972
12:10:11,ESX-FUTURE,3392.5,487,3392.75,2988
12:10:12,SP-FUTURE,2915.5,916,2915.75,653
12:10:12,ESX-FUTURE,3392.5,34,3392.75,3441
12:10:14,SP-FUTURE,2915.5,910,2915.75,659
12:10:14,ESX-FUTURE,3392.25,3364,3392.5,111
12:10:15,SP-FUTURE,2915.5,919,2915.75,650
12:10:16,ESX-FUTURE,3392.5,348,3392.75,3127
12:10:16,ESX-FUTURE,3392.25,3202,3392.5,273
12:10:16,SP-FUTURE,2915.25,1376,2915.5,193
12:10:17,ESX-FUTURE,3392.25,1633,3392.5,1842
12:10:18,SP-FUTURE,2915.0,640,2915.25,929
12:10:18,ESX-FUTURE,3392.25,3283,3392.5,192
12:10:19,SP-FUTURE,2915.0,519,2915.25,1050
12:10:20,ESX-FUTURE,3392.25,2554,3392.5,921
12:10:20,SP-FUTURE,2915.0,762,2915.25,807
12:10:20,ESX-FUTURE,3392.75,1208,3393.0,2267
12:10:21,SP-FUTURE,2914.25,1215,2914.5,354
12:10:21,ESX-FUTURE,3392.5,1306,3392.75,2169
12:10:22,SP-FUTURE,2914.25,1244,2914.5,325
12:10:22,ESX-FUTURE,3392.5,1227,3392.75,2248
12:10:23,ESX-FUTURE,3392.5,1254,3392.75,2221
12:10:23,SP-FUTURE,2915.25,404,2915.5,1165
12:10:23,ESX-FUTURE,3393.5,527,3393.75,2948
12:10:24,SP-FUTURE,2915.25,601,2915.5,968
12:10:24,ESX-FUTURE,3393.5,87,3393.75,3388
12:10:26,ESX-FUTURE,3393.25,3086,3393.5,389
12:10:26,SP-FUTURE,2915.25,1194,2915.5,375
12:10:26,ESX-FUTURE,3393.25,1119,3393.5,2356
12:10:27,ESX-FUTURE,3393.25,2045,3393.5,1430
12:10:27,ESX-FUTURE,3393.25,2062,3393.5,1413
12:10:28,SP-FUTURE,2915.5,1556,2915.75,13
12:10:28,ESX-FUTURE,3393.25,2064,3393.5,1411
12:10:29,SP-FUTURE,2914.5,412,2914.75,1157
12:10:29,ESX-FUTURE,3393.25,1821,3393.5,1654
12:10:29,SP-FUTURE,2915.0,178,2915.25,1391
12:10:30,SP-FUTURE,2914.75,1454,2915.0,115
12:10:30,SP-FUTURE,2915.0,925,2915.25,644
12:10:30,SP-FUTURE,2914.5,1126,2914.75,443
12:10:31,ESX-FUTURE,3393.5,197,3393.75,3278
12:10:31,SP-FUTURE,2915.25,395,2915.5,1174
12:10:32,SP-FUTURE,2915.25,353,2915.5,1216
12:10:32,ESX-FUTURE,3393.5,124,3393.75,3351
12:10:32,ESX-FUTURE,3393.25,3431,3393.5,44
12:10:33,SP-FUTURE,2915.25,355,2915.5,1214
12:10:33,ESX-FUTURE,3393.5,844,3393.75,2631
12:10:34,SP-FUTURE,2915.0,1458,2915.25,111
12:10:35,ESX-FUTURE,3390.75,466,3391.0,3009
12:10:35,SP-FUTURE,2915.25,246,2915.5,1323
12:10:35,ESX-FUTURE,3390.75,432,3391.0,3043
12:10:36,ESX-FUTURE,3391.0,3363,3391.25,112
12:10:36,SP-FUTURE,2915.25,259,2915.5,1310
12:10:37,ESX-FUTURE,3391.0,2638,3391.25,837
12:10:38,SP-FUTURE,2914.75,912,2915.0,657
12:10:38,SP-FUTURE,2914.75,862,2915.0,707
12:10:39,ESX-FUTURE,3391.0,2779,3391.25,696
12:10:39,SP-FUTURE,2914.5,213,2914.75,1356
12:10:39,ESX-FUTURE,3391.0,1456,3391.25,2019
12:10:39,SP-FUTURE,2914.0,445,2914.25,1124
12:10:40,ESX-FUTURE,3391.0,1086,3391.25,2389
12:10:40,SP-FUTURE,2913.75,817,2914.0,752
12:10:40,ESX-FUTURE,3391.0,2848,3391.25,627
12:10:40,ESX-FUTURE,3391.0,1857,3391.25,1618
12:10:41,SP-FUTURE,2913.5,370,2913.75,1199
12:10:42,SP-FUTURE,2913.5,395,2913.75,1174
12:10:42,ESX-FUTURE,3391.25,17,3391.5,3458
12:10:43,SP-FUTURE,2913.5,659,2913.75,910
12:10:43,ESX-FUTURE,3391.25,1229,3391.5,2246
12:10:43,ESX-FUTURE,3391.0,3198,3391.25,277
12:10:44,ESX-FUTURE,3391.0,2434,3391.25,1041
12:10:45,SP-FUTURE,2913.5,794,2913.75,775
12:10:46,ESX-FUTURE,3391.25,43,3391.5,3432
12:10:46,SP-FUTURE,2913.5,1404,2913.75,165
12:10:47,ESX-FUTURE,3391.25,53,3391.5,3422
12:10:47,SP-FUTURE,2913.5,1388,2913.75,181
12:10:48,ESX-FUTURE,3391.0,3254,3391.25,221
12:10:49,SP-FUTURE,2913.5,1465,2913.75,104
12:10:50,ESX-FUTURE,3391.25,226,3391.5,3249
12:10:50,SP-FUTURE,2913.75,645,2914.0,924
12:10:50,SP-FUTURE,2914.0,1099,2914.25,470
12:10:50,SP-FUTURE,2914.25,1405,2914.5,164
12:10:51,SP-FUTURE,2914.25,1442,2914.5,127
12:10:52,ESX-FUTURE,3391.25,225,3391.5,3250
12:10:52,SP-FUTURE,2914.25,1393,2914.5,176
12:10:53,SP-FUTURE,2914.75,162,2915.0,1407
12:10:53,ESX-FUTURE,3391.25,909,3391.5,2566
12:10:53,SP-FUTURE,2914.5,418,2914.75,1151
12:10:54,SP-FUTURE,2914.5,27,2914.75,1542
12:10:54,ESX-FUTURE,3391.25,912,3391.5,2563
12:10:55,ESX-FUTURE,3391.25,1388,3391.5,2087
12:10:55,SP-FUTURE,2914.75,649,2915.0,920
12:10:56,ESX-FUTURE,3391.25,1472,3391.5,2003
12:10:56,SP-FUTURE,2914.5,252,2914.75,1317
12:10:56,SP-FUTURE,2914.5,269,2914.75,1300
12:10:57,ESX-FUTURE,3391.25,1101,3391.5,2374
12:10:58,SP-FUTURE,2915.0,602,2915.25,967
12:10:59,ESX-FUTURE,3391.25,1248,3391.5,2227
12:10:59,SP-FUTURE,2915.25,500,2915.5,1069
12:11:00,ESX-FUTURE,3391.25,755,3391.5,2720
12:11:00,SP-FUTURE,2915.5,1151,2915.75,418
12:11:01,SP-FUTURE,2915.5,1095,2915.75,474
12:11:01,ESX-FUTURE,3391.0,3353,3391.25,122
12:11:02,ESX-FUTURE,3390.25,1553,3390.5,1922
12:11:02,SP-FUTURE,2915.75,1246,2916.0,323
12:11:03,SP-FUTURE,2916.0,873,2916.25,696
12:11:03,ESX-FUTURE,3390.25,1504,3390.5,1971
12:11:04,SP-FUTURE,2916.75,915,2917.0,654
12:11:05,ESX-FUTURE,3390.5,918,3390.75,2557
12:11:05,SP-FUTURE,2919.75,518,2920.0,1051
12:11:05,ESX-FUTURE,3390.25,2217,3390.5,1258
12:11:06,SP-FUTURE,2920.0,994,2920.25,575
12:11:06,ESX-FUTURE,3390.25,2064,3390.5,1411
12:11:07,ESX-FUTURE,3390.25,3034,3390.5,441
12:11:07,SP-FUTURE,2920.0,1519,2920.25,50
12:11:09,SP-FUTURE,2919.25,749,2919.5,820
12:11:09,ESX-FUTURE,3390.25,3473,3390.5,2
12:11:10,ESX-FUTURE,3390.5,2874,3390.75,601
12:11:10,SP-FUTURE,2919.25,838,2919.5,731
12:11:11,ESX-FUTURE,3390.5,2347,3390.75,1128
12:11:11,SP-FUTURE,2919.25,973,2919.5,596
12:11:11,ESX-FUTURE,3390.75,471,3391.0,3004
12:11:12,ESX-FUTURE,3390.75,308,3391.0,3167
12:11:12,SP-FUTURE,2919.25,610,2919.5,959
12:11:13,ESX-FUTURE,3391.0,2122,3391.25,1353
12:11:13,SP-FUTURE,2920.0,933,2920.25,636
12:11:14,ESX-FUTURE,3391.0,1978,3391.25,1497
12:11:14,ESX-FUTURE,3391.0,1286,3391.25,2189
12:11:14,SP-FUTURE,2920.0,936,2920.25,633
12:11:15,ESX-FUTURE,3391.0,466,3391.25,3009
12:11:16,ESX-FUTURE,3390.25,836,3390.5,2639
12:11:16,SP-FUTURE,2919.75,348,2920.0,1221
12:11:16,ESX-FUTURE,3390.25,281,3390.5,3194
12:11:16,SP-FUTURE,2919.75,358,2920.0,1211
